118.672	48.25
119.081	57.75
119.487	56.75
119.896	66.25
120.303	66.75
120.712	68.75
121.118	84.75
121.527	86.75
121.933	94.25
122.342	108.75
122.748	119.25
123.157	118.75
123.563	119.75
123.972	108.75
124.378	98.25
124.787	87.25
125.193	82.75
125.602	84.25
126.008	67.75
126.414	68.25
126.823	63.75
127.229	53.75
127.638	51.25
128.044	58.25
128.452	58.75
128.858	47.75
129.267	46.75
129.673	49.25
130.081	55.75
130.487	48.75
130.896	43.25
131.302	46.75
131.71	50.75
132.116	44.75
132.522	37.25
132.93	53.25
133.336	45.75
133.744	49.75
134.15	41.25
134.558	38.75
134.964	44.75
135.372	40.75
135.778	41.25
136.184	43.25
136.592	35.75
136.998	52.75
137.406	45.25
137.812	44.25
138.22	55.75
138.626	46.75
139.031	48.75
139.439	53.25
139.845	46.75
140.253	48.25
140.659	37.75
141.066	39.75
141.472	46.75
141.878	42.75
142.286	38.25
142.691	38.75
143.099	36.75
143.504	49.25
143.91	42.25
144.318	41.75
144.723	49.75
145.131	38.75
145.536	48.25
145.942	35.75
146.349	34.75
146.755	43.75
147.162	42.25
147.568	41.75
147.973	40.25
148.381	40.75
148.786	38.75
149.193	38.75
149.599	43.75
150.004	47.75
150.411	47.25
150.817	44.75
151.222	47.75
151.629	35.75
152.035	37.75
152.442	42.25
152.847	43.75
153.252	45.75
153.659	47.75
154.065	46.25
154.47	43.75
154.877	44.25
155.282	41.75
155.689	43.75
156.094	45.75
156.499	36.75
156.906	38.75
157.311	41.75
157.716	37.75
158.123	42.25
158.528	46.25
158.933	41.75
159.34	44.75
159.745	42.75
160.15	46.75
160.557	46.75
160.962	47.75
161.366	42.25
161.773	46.75
162.178	47.75
162.583	46.75
162.99	47.25
163.394	45.75
163.799	43.25
164.206	40.75
164.611	50.75
165.015	42.75
165.422	47.25
165.827	41.75
166.231	43.25
166.638	45.25
167.042	48.25
167.447	46.25
167.854	51.75
168.258	40.75
168.663	45.25
169.067	47.75
169.474	35.75
169.878	43.75
170.283	44.75
170.689	45.25
171.093	40.75
171.498	39.25
171.902	39.75
172.309	47.25
172.713	45.75
173.117	44.25
173.524	46.75
173.928	41.25
174.332	43.75
174.736	46.75
175.143	35.75
175.547	43.75
175.951	51.25
176.357	43.25
176.761	46.25
177.166	47.75
177.57	43.75
177.976	46.25
178.38	43.25
178.784	48.75
179.188	42.25
179.594	42.25
179.998	35.75
180.402	48.25
180.806	44.25
181.212	48.25
181.616	47.25
182.02	46.75
182.424	49.25
182.83	46.75
183.234	52.75
183.637	39.75
184.041	47.25
184.447	48.25
184.851	51.25
185.255	58.25
185.659	50.75
186.064	61.25
186.468	52.75
186.872	53.75
187.275	48.75
187.681	43.25
188.085	45.75
188.488	44.75
188.892	49.25
189.296	48.75
189.701	43.25
190.105	41.75
190.508	48.75
190.912	42.25
191.318	46.25
191.721	45.75
192.125	52.25
192.528	41.25
192.931	44.25
193.337	45.25
193.74	50.75
194.144	49.75
194.547	47.25
194.95	49.25
195.356	47.25
195.759	53.75
196.163	54.75
196.566	60.75
196.969	55.75
197.372	60.75
197.778	60.75
198.181	49.75
198.584	52.25
198.987	46.75
199.39	55.75
199.796	57.75
200.199	50.25
200.602	46.75
201.005	54.25
201.408	56.25
201.811	60.75
202.216	50.75
202.619	51.75
203.022	53.25
203.425	48.75
203.828	48.25
204.231	44.75
204.636	45.25
205.039	45.75
205.442	44.75
205.845	44.75
206.248	47.25
206.65	47.25
207.053	50.25
207.458	53.75
207.861	43.25
208.264	44.75
208.666	45.75
209.069	51.75
209.472	50.75
209.875	48.75
210.277	45.75
210.682	50.75
211.085	47.75
211.487	44.25
211.89	48.75
212.293	38.25
212.695	48.75
213.098	50.75
213.5	40.75
213.905	49.75
214.307	51.75
214.71	47.75
215.112	48.25
215.515	44.25
215.917	50.75
216.32	44.75
216.722	53.75
217.124	48.25
217.529	41.25
217.931	54.25
218.334	43.75
218.736	51.25
219.138	48.25
219.541	50.25
219.943	52.75
220.345	44.75
220.747	44.75
221.149	49.75
221.552	54.75
221.956	43.75
222.358	51.75
222.76	55.25
223.162	53.25
223.564	44.75
223.967	45.75
224.369	52.75
224.771	51.75
225.173	49.25
225.575	46.75
225.977	50.25
226.379	55.25
226.781	57.25
227.183	36.25
227.585	53.75
227.989	52.25
228.39	46.75
228.792	52.75
229.194	48.75
229.596	56.25
229.998	54.75
230.4	46.75
230.802	50.75
231.203	47.75
231.605	47.75
232.007	46.25
232.409	49.75
232.81	55.75
233.212	49.25
233.614	52.75
234.015	46.75
234.417	48.25
234.818	49.75
235.22	52.25
235.622	52.75
236.023	53.75
236.425	41.75
236.826	53.25
237.228	49.75
237.629	49.25
238.031	47.75
238.432	50.75
238.834	52.75
239.235	51.75
239.637	53.25
240.038	49.25
240.439	44.75
240.841	47.25
241.242	54.25
241.643	52.25
242.045	48.25
242.446	51.75
242.847	57.25
243.248	52.25
243.65	52.75
244.051	51.75
244.452	54.75
244.853	48.75
245.254	47.75
245.656	49.75
246.057	52.75
246.458	51.25
246.859	50.25
247.26	51.25
247.661	57.75
248.062	52.75
248.463	52.25
248.864	54.25
249.265	58.25
249.666	52.75
250.067	57.25
250.468	59.75
250.869	52.75
251.27	53.75
251.671	57.75
252.072	56.25
252.473	61.25
252.873	50.75
253.274	62.75
253.673	57.25
254.074	59.75
254.474	58.25
254.875	58.75
255.276	51.75
255.677	64.25
256.077	55.75
256.478	59.75
256.879	59.25
257.279	52.75
257.68	56.75
258.081	57.75
258.481	49.75
258.882	65.25
259.282	56.75
259.681	62.75
260.081	52.75
260.482	65.25
260.882	54.75
261.283	68.25
261.683	69.75
262.084	68.75
262.484	66.75
262.885	58.75
263.285	62.25
263.685	68.25
264.084	64.75
264.484	60.75
264.884	67.25
265.284	61.75
265.685	73.75
266.085	61.75
266.485	66.75
266.886	58.75
267.286	64.75
267.684	54.75
268.084	58.75
268.484	69.75
268.884	71.25
269.284	69.25
269.685	77.25
270.085	75.25
270.485	79.75
270.883	77.75
271.283	86.75
271.683	90.75
272.083	102.75
272.483	98.75
272.883	114.75
273.283	115.75
273.681	135.75
274.08	132.75
274.48	160.25
274.88	160.75
275.28	148.75
275.68	155.75
276.08	159.25
276.478	151.25
276.877	128.25
277.277	108.75
277.677	108.75
278.077	104.25
278.476	93.75
278.874	96.25
279.274	83.75
279.673	90.25
280.073	82.75
280.473	106.75
280.872	92.25
281.27	86.25
281.669	75.25
282.069	76.75
282.469	59.75
282.868	77.75
283.266	64.25
283.665	61.25
284.065	65.25
284.464	69.25
284.863	59.25
285.263	58.25
285.66	63.75
286.06	67.25
286.459	67.75
286.858	55.75
287.258	61.75
287.655	56.75
288.054	60.75
288.454	58.75
288.853	64.25
289.25	60.25
289.649	62.75
290.049	67.75
290.448	66.75
290.847	68.25
291.244	73.75
291.643	67.75
292.042	70.25
292.441	82.75
292.841	76.25
293.238	74.75
293.637	86.25
294.036	82.75
294.435	88.75
294.832	104.75
295.231	93.75
295.63	79.75
296.029	74.75
296.426	65.75
296.825	60.75
297.223	62.75
297.622	66.25
298.019	58.25
298.418	67.25
298.817	54.25
299.216	61.75
299.612	61.75
300.011	69.75
300.41	66.25
300.809	56.75
301.205	53.25
301.604	61.25
302.003	61.75
302.402	65.75
302.798	61.75
303.197	74.75
303.596	62.75
303.992	64.75
304.391	69.75
304.789	62.25
305.188	63.75
305.584	62.75
305.983	63.75
306.381	60.75
306.778	60.75
307.176	55.75
307.575	58.75
307.973	67.75
308.37	61.75
308.768	57.75
309.166	55.75
309.563	67.75
309.961	67.75
310.359	61.75
310.756	61.25
311.154	62.75
311.552	64.75
311.949	67.25
312.347	68.75
312.745	63.75
313.143	64.75
313.539	59.75
313.938	55.75
314.336	66.75
314.732	61.75
315.13	66.75
315.528	70.75
315.924	69.25
316.322	69.25
316.72	71.25
317.116	68.25
317.514	63.25
317.913	61.75
318.308	63.75
318.706	65.25
319.104	66.75
319.5	64.75
319.898	54.25
320.294	65.75
320.692	57.75
321.09	65.75
321.486	65.25
321.884	65.25
322.281	72.25
322.677	64.25
323.075	64.25
323.473	66.25
323.868	70.75
324.266	64.75
324.664	61.25
325.06	69.25
325.457	73.75
325.853	63.75
326.251	69.25
326.648	63.75
327.044	69.75
327.441	64.25
327.837	63.75
328.234	57.25
328.632	71.25
329.028	67.75
329.425	63.75
329.823	63.75
330.218	58.75
330.615	69.75
331.011	65.75
331.408	69.25
331.806	73.25
332.201	60.75
332.598	70.75
332.994	71.75
333.391	68.75
333.788	69.75
334.184	62.75
334.581	68.25
334.976	72.75
335.374	72.25
335.769	75.75
336.166	65.25
336.563	70.75
336.958	70.25
337.356	69.25
337.751	67.75
338.148	69.75
338.543	71.25
338.94	68.75
339.337	59.75
339.732	72.75
340.129	68.75
340.524	70.25
340.921	73.25
341.316	68.75
341.713	65.75
342.108	72.75
342.505	77.25
342.902	75.25
343.297	68.25
343.694	62.25
344.089	60.75
344.485	74.25
344.88	64.75
345.277	70.75
345.672	73.25
346.069	72.25
346.463	74.25
346.86	75.75
347.255	71.25
347.652	75.75
348.046	78.75
348.443	64.25
348.84	76.25
349.234	68.75
349.631	75.25
350.026	69.75
350.422	70.25
350.817	72.25
351.213	70.75
351.608	62.75
352.004	74.75
352.399	76.75
352.795	66.75
353.19	69.75
353.586	68.75
353.981	71.75
354.377	75.75
354.772	72.25
355.168	75.25
355.562	60.75
355.959	70.75
356.353	74.75
356.749	76.25
357.144	72.75
357.538	74.25
357.934	76.75
358.328	69.75
358.725	80.75
359.119	71.25
359.515	72.75
359.909	78.25
360.305	73.75
360.7	64.75
361.096	73.75
361.49	74.25
361.886	77.75
362.28	76.75
362.676	83.75
363.07	79.25
363.464	80.75
363.86	71.25
364.254	64.75
364.65	70.75
365.044	77.75
365.44	70.25
365.834	73.25
366.23	73.75
366.624	73.25
367.018	77.25
367.414	74.75
367.807	83.75
368.203	82.75
368.597	71.25
368.993	75.75
369.387	80.75
369.78	77.25
370.176	77.75
370.57	82.25
370.966	74.75
371.359	82.25
371.755	72.75
372.149	78.75
372.542	73.75
372.938	77.25
373.331	71.75
373.727	76.75
374.121	76.75
374.514	78.25
374.91	86.75
375.303	72.75
375.699	78.25
376.092	66.75
376.486	81.25
376.881	78.75
377.275	82.75
377.67	76.75
378.063	82.75
378.457	73.75
378.852	73.25
379.245	79.25
379.639	70.75
380.034	79.75
380.427	73.75
380.823	80.75
381.216	74.75
381.609	85.75
382.004	82.25
382.398	76.75
382.791	74.75
383.186	76.75
383.579	80.75
383.972	78.25
384.367	81.75
384.761	75.75
385.156	78.75
385.549	72.75
385.942	81.75
386.337	75.75
386.73	81.25
387.123	84.75
387.518	77.25
387.911	81.75
388.304	78.25
388.699	73.75
389.092	80.25
389.485	90.25
389.88	76.25
390.272	83.75
390.665	72.75
391.06	81.75
391.453	78.75
391.846	75.75
392.241	74.75
392.633	84.25
393.026	79.75
393.419	71.75
393.813	84.75
394.206	68.75
394.599	84.25
394.994	75.25
395.386	78.25
395.779	83.25
396.173	75.75
396.566	78.75
396.959	78.75
397.353	73.75
397.746	81.75
398.138	84.25
398.531	77.25
398.925	77.25
399.318	81.75
399.71	91.25
400.105	72.75
400.497	78.25
400.89	76.25
401.282	78.75
401.676	76.25
402.069	75.25
402.461	83.75
402.853	70.75
403.248	89.25
403.64	88.75
404.032	80.25
404.427	83.25
404.819	87.75
405.211	79.75
405.603	83.75
405.997	76.25
406.39	73.25
406.782	87.75
407.174	77.75
407.568	73.75
407.96	86.75
408.352	85.75
408.744	88.75
409.136	82.75
409.53	83.75
409.922	79.75
410.314	85.25
410.706	70.75
411.1	76.75
411.492	76.75
411.884	75.75
412.276	84.25
412.67	87.75
413.062	81.75
413.454	85.25
413.846	89.25
414.238	95.25
414.632	83.75
415.023	83.75
415.415	80.25
415.807	83.75
416.199	90.75
416.592	83.25
416.984	90.75
417.376	80.75
417.767	79.75
418.159	78.75
418.553	86.75
418.944	86.25
419.336	73.75
419.728	75.75
420.119	88.75
420.513	73.75
420.904	82.25
421.296	92.75
421.688	79.25
422.079	105.75
422.473	82.25
422.864	87.75
423.255	84.75
423.647	94.75
424.038	90.25
424.43	91.75
424.823	85.75
425.214	89.75
425.606	88.75
425.997	80.75
426.388	92.25
426.78	78.75
427.171	84.25
427.564	86.75
427.956	80.75
428.347	74.75
428.738	83.75
429.129	84.75
429.52	93.25
429.912	83.75
430.305	88.25
430.696	88.75
431.087	90.25
431.478	95.25
431.869	87.75
432.26	92.75
432.651	89.25
433.044	98.25
433.435	87.75
433.826	85.25
434.217	92.25
434.608	90.75
434.999	93.75
435.39	85.25
435.781	85.75
436.172	89.75
436.565	85.25
436.956	84.75
437.347	94.25
437.737	87.75
438.128	93.25
438.519	89.25
438.91	86.75
439.301	88.75
439.691	87.25
440.082	93.25
440.475	78.75
440.866	98.75
441.256	84.25
441.647	88.75
442.038	82.75
442.428	98.25
442.819	89.75
443.209	87.75
443.6	90.75
443.991	83.75
444.381	90.25
444.772	87.75
445.162	94.75
445.555	88.25
445.945	100.25
446.336	91.75
446.726	91.75
447.116	89.75
447.507	96.75
447.897	91.75
448.288	89.75
448.678	90.75
449.068	90.25
449.459	86.75
449.849	91.75
450.239	92.75
450.63	85.25
451.02	87.75
451.41	86.75
451.8	90.25
452.191	87.75
452.581	82.75
452.971	86.25
453.361	93.75
453.751	94.25
454.141	93.75
454.534	99.75
454.924	82.25
455.314	88.75
455.704	87.25
456.094	99.75
456.484	94.75
456.874	88.75
457.264	95.75
457.654	95.25
458.044	97.75
458.434	90.75
458.824	96.75
459.214	91.75
459.604	91.75
459.993	93.75
460.383	87.25
460.773	84.75
461.163	89.75
461.553	99.25
461.943	87.25
462.332	96.75
462.722	97.75
463.112	95.75
463.5	92.25
463.889	88.75
464.279	94.25
464.669	87.25
465.058	99.25
465.448	96.25
465.838	101.25
466.227	85.75
466.617	86.75
467.006	95.25
467.396	98.75
467.785	89.75
468.175	98.75
468.565	88.75
468.954	100.25
469.344	95.75
469.733	91.75
470.122	94.75
470.512	94.75
470.901	87.75
471.291	92.75
471.68	88.75
472.069	94.75
472.457	94.25
472.846	94.25
473.235	87.25
473.625	85.75
474.014	99.25
474.403	101.25
474.793	101.25
475.182	98.75
475.571	95.75
475.96	97.25
476.349	100.75
476.739	94.75
477.128	100.25
477.515	89.75
477.904	98.75
478.293	88.75
478.682	99.25
479.071	89.25
479.46	88.75
479.849	91.75
480.238	91.75
480.627	87.75
481.016	99.25
481.403	99.75
481.792	88.25
482.181	94.75
482.57	99.75
482.959	102.75
483.348	108.75
483.737	102.75
484.126	94.75
484.512	109.75
484.901	81.75
485.29	96.25
485.679	85.75
486.068	102.75
486.456	103.25
486.845	91.75
487.234	93.75
487.62	107.25
488.009	96.75
488.398	100.25
488.786	96.75
489.175	106.75
489.564	108.25
489.95	104.75
490.339	114.75
490.727	115.75
491.116	97.75
491.504	107.25
491.893	122.75
492.282	116.25
492.668	115.75
493.056	119.75
493.445	123.25
493.833	145.25
494.222	138.75
494.61	151.25
494.997	134.75
495.385	132.75
495.773	137.75
496.162	139.25
496.55	134.25
496.936	123.75
497.325	122.75
497.713	119.25
498.101	106.75
498.489	98.75
498.875	112.75
499.264	115.75
499.652	98.25
500.04	112.75
500.428	103.75
500.814	94.75
501.202	101.75
501.591	103.75
501.979	98.25
502.367	110.25
502.753	109.75
503.141	103.75
503.529	94.75
503.917	98.75
504.305	96.75
504.691	104.25
505.079	102.75
505.467	105.75
505.855	108.75
506.241	112.25
506.628	107.75
507.016	94.75
507.404	98.25
507.79	98.75
508.178	100.75
508.566	104.75
508.953	99.75
509.339	102.25
509.727	99.75
510.115	103.75
510.502	102.75
510.888	107.25
511.276	97.75
511.664	114.25
512.051	105.75
512.437	103.75
512.824	101.25
513.212	102.75
513.6	114.25
513.985	101.75
514.373	99.75
514.76	109.75
515.146	100.25
515.533	121.25
515.921	100.75
516.308	103.25
516.694	103.25
517.081	103.75
517.469	113.75
517.854	102.75
518.242	99.75
518.629	115.25
519.016	114.25
519.402	98.75
519.789	107.75
520.176	110.75
520.562	105.25
520.949	107.75
521.336	108.25
521.721	85.75
522.109	111.75
522.496	105.75
522.883	109.75
523.268	113.25
523.655	109.75
524.043	109.75
524.428	116.25
524.815	98.25
525.202	106.75
525.587	106.75
525.974	113.75
526.361	93.75
526.746	109.75
527.133	102.25
527.52	112.75
527.905	97.75
528.292	97.75
528.679	102.75
529.064	89.75
529.451	113.75
529.836	104.75
530.223	106.75
530.61	112.25
530.994	102.75
531.381	100.25
531.768	97.75
532.153	100.75
532.54	104.25
532.926	106.75
533.311	114.75
533.698	99.75
534.085	111.75
534.469	107.25
534.856	108.75
535.241	96.75
535.627	104.25
536.014	110.25
536.399	107.25
536.785	104.75
537.17	116.75
537.556	103.25
537.943	106.25
538.328	106.75
538.714	116.75
539.099	113.75
539.485	114.75
539.872	105.25
540.256	112.75
540.642	105.75
541.027	107.25
541.413	100.75
541.8	103.75
542.184	105.75
542.57	109.25
542.955	120.75
543.341	102.75
543.727	107.75
544.112	103.75
544.498	112.75
544.882	113.75
545.268	111.25
545.653	114.25
546.039	108.25
546.425	116.25
546.809	112.75
547.196	114.25
547.58	110.25
547.966	109.75
548.35	113.75
548.736	118.25
549.12	120.75
549.506	105.25
549.892	115.75
550.276	105.75
550.662	118.25
551.046	110.75
551.432	104.25
551.816	116.75
552.202	117.75
552.586	114.75
552.972	114.75
553.356	119.75
553.742	112.25
554.126	107.75
554.512	116.25
554.895	117.75
555.281	117.25
555.667	117.75
556.051	113.25
556.437	105.75
556.82	117.75
557.206	107.25
557.59	110.75
557.976	114.75
558.359	115.75
558.745	116.75
559.129	109.75
559.514	123.25
559.898	111.75
560.284	110.25
560.667	122.75
561.053	124.75
561.436	114.25
561.822	115.75
562.205	113.25
562.589	110.25
562.974	106.75
563.358	109.75
563.743	109.25
564.127	132.25
564.512	106.75
564.896	115.75
565.281	102.75
565.664	123.25
566.05	108.75
566.433	111.75
566.818	116.25
567.202	118.25
567.587	113.75
567.97	122.75
568.354	110.75
568.739	117.25
569.122	116.25
569.507	118.25
569.891	117.25
570.276	112.75
570.659	123.75
571.044	114.25
571.427	109.25
571.81	132.75
572.195	113.75
572.578	117.75
572.964	126.25
573.347	103.75
573.732	119.75
574.115	119.75
574.498	113.75
574.883	124.25
575.266	115.75
575.651	123.75
576.034	110.75
576.419	117.75
576.801	118.75
577.184	118.75
577.569	121.25
577.952	117.75
578.337	125.75
578.72	121.25
579.103	122.75
579.487	126.75
579.87	124.75
580.255	137.25
580.638	121.25
581.02	116.75
581.405	114.25
581.788	125.75
582.171	118.75
582.555	125.75
582.938	125.25
583.323	115.75
583.705	117.75
584.088	110.25
584.472	113.75
584.855	124.25
585.237	133.75
585.622	114.25
586.005	118.75
586.389	114.25
586.772	124.75
587.154	120.75
587.539	123.25
587.921	121.75
588.303	121.75
588.688	109.75
589.07	118.75
589.453	119.25
589.837	127.75
590.219	109.25
590.602	123.75
590.986	130.75
591.368	123.25
591.75	115.75
592.135	124.25
592.517	122.75
592.899	127.75
593.284	120.75
593.666	115.75
594.048	131.25
594.432	114.25
594.814	120.25
595.196	129.75
595.58	117.75
595.963	125.75
596.345	132.75
596.727	109.75
597.111	120.75
597.493	115.75
597.875	113.75
598.259	130.25
598.641	125.75
599.023	124.75
599.407	130.75
599.789	124.25
600.171	116.75
600.553	116.75
600.936	115.75
601.318	136.75
601.7	127.75
602.084	120.25
602.466	126.25
602.848	131.75
603.229	134.75
603.613	125.25
603.995	131.25
604.377	122.75
604.759	137.75
605.142	125.25
605.524	117.75
605.906	137.75
606.287	119.25
606.671	118.75
607.053	129.25
607.434	123.75
607.816	125.75
608.199	124.75
608.581	115.75
608.963	119.75
609.344	139.75
609.728	127.75
610.109	121.75
610.491	126.25
610.872	126.75
611.256	133.75
611.637	124.75
612.018	129.75
612.4	131.75
612.781	124.75
613.165	122.25
613.546	132.25
613.927	125.25
614.309	117.25
614.692	128.75
615.073	126.75
615.455	137.75
615.836	128.75
616.217	126.75
616.6	130.75
616.982	123.75
617.363	133.75
617.744	130.25
618.125	124.75
618.508	110.75
618.889	137.75
619.271	127.25
619.652	134.25
620.033	122.25
620.414	125.25
620.797	129.75
621.178	129.75
621.559	132.25
621.94	116.75
622.321	129.75
622.702	134.75
623.085	143.75
623.466	147.75
623.847	136.75
624.228	130.75
624.609	132.75
624.989	133.25
625.372	129.75
625.753	131.75
626.134	134.25
626.515	128.75
626.896	135.75
627.276	125.75
627.657	124.25
628.04	132.75
628.421	121.25
628.801	142.25
629.182	124.25
629.563	127.75
629.943	134.75
630.324	140.25
630.707	126.75
631.087	129.75
631.468	129.75
631.849	141.75
632.229	141.25
632.61	139.75
632.99	142.25
633.371	156.75
633.751	142.75
634.134	169.75
634.514	159.75
634.895	174.75
635.275	157.75
635.656	163.75
636.036	157.25
636.417	168.75
636.797	176.75
637.177	168.75
637.558	170.75
637.94	141.75
638.32	142.75
638.701	137.75
639.081	125.75
639.461	133.25
639.841	141.75
640.222	144.25
640.602	138.75
640.982	133.75
641.362	146.75
641.742	143.75
642.123	121.75
642.503	141.25
642.885	147.25
643.265	151.25
643.645	164.25
644.025	174.75
644.405	225.75
644.785	265.75
645.165	318.75
645.545	414.25
645.925	515.25
646.305	633.75
646.685	653.75
647.065	664.75
647.445	425.25
647.825	234.75
648.205	177.75
648.585	156.75
648.965	141.75
649.345	148.25
649.725	144.75
650.104	133.75
650.484	136.75
650.864	146.25
651.244	152.75
651.624	142.75
652.003	150.75
652.383	129.75
652.763	147.25
653.142	137.25
653.522	132.75
653.902	144.25
654.281	146.75
654.661	131.25
655.041	143.75
655.42	136.25
655.8	141.75
656.179	147.25
656.559	142.25
656.939	138.75
657.318	142.75
657.698	156.75
658.077	132.75
658.457	145.25
658.836	143.75
659.216	137.75
659.595	130.25
659.974	139.75
660.354	144.75
660.733	141.75
661.112	153.75
661.492	147.25
661.871	132.75
662.25	145.75
662.63	137.75
663.009	137.75
663.388	135.75
663.768	150.25
664.147	141.75
664.526	140.25
664.905	139.75
665.284	146.75
665.662	148.25
666.041	142.25
666.42	147.75
666.799	148.25
667.178	146.25
667.557	137.25
667.936	137.25
668.315	141.75
668.695	151.25
669.074	141.75
669.453	143.75
669.832	145.75
670.211	148.75
670.588	146.25
670.966	135.25
671.345	152.25
671.724	140.25
672.103	135.75
672.482	149.75
672.861	143.75
673.24	137.75
673.619	140.75
673.998	149.75
674.374	152.25
674.753	147.75
675.132	151.75
675.511	135.75
675.889	138.75
676.268	136.75
676.647	150.25
677.026	146.25
677.404	141.75
677.781	140.75
678.16	141.25
678.538	136.75
678.917	149.75
679.295	118.75
679.674	149.25
680.053	145.75
680.429	148.25
680.808	141.75
681.186	142.75
681.565	147.25
681.943	147.75
682.322	149.75
682.7	154.75
683.077	154.75
683.455	151.25
683.834	143.25
684.212	151.75
684.59	148.75
684.969	140.75
685.345	137.75
685.723	144.75
686.102	142.75
686.48	136.75
686.858	139.75
687.237	131.25
687.613	149.25
687.991	154.25
688.369	148.75
688.748	148.75
689.126	150.75
689.502	150.75
689.88	133.75
690.258	154.75
690.636	147.75
691.014	147.75
691.391	143.25
691.769	154.25
692.147	153.75
692.525	156.25
692.903	132.75
693.279	152.75
693.657	147.75
694.035	153.75
694.413	141.75
694.791	148.25
695.167	141.75
695.545	143.75
695.923	148.25
